"Time","latitude","lat_error","longitude","lon_error","depth_km","depth_error","mag_val","rms","event_id","earthquake_name","event_type","evaluationStatus","creationInfo_author","creation_time","quality_usedPhaseCount","picks_mean"
1673709362.0000,0.8147,0.2828,-77.9343,0.2828,0.0000,0.4000,0.8714,0.0900,igepn2023aynw,VT,volcanic eruption,reviewed,acordova,2023-01-14 10:16:02,13.0000,6.0000
1673709299.0000,0.8038,0.2121,-77.9387,0.2121,-1.0000,0.2000,1.3954,0.0600,igepn2023aynv,VT,volcanic eruption,reviewed,acordova,2023-01-14 10:14:59,18.0000,6.0000
1673707588.0000,0.7772,0.2121,-77.9433,0.2121,-0.9700,0.3000,1.2223,0.1200,igepn2023aymw,VT,volcanic eruption,reviewed,acordova,2023-01-14 09:46:28,19.0000,9.0000
1673700392.0000,0.8113,0.2121,-77.9333,0.2121,-0.7400,0.3000,1.5493,0.0700,igepn2023ayiy,VT,volcanic eruption,reviewed,acordova,2023-01-14 07:46:32,18.0000,7.0000
1673677601.0000,0.8077,0.4243,-77.9385,0.4243,1.1600,0.7000,-0.2837,0.0900,igepn2023axwj,VT,volcanic eruption,reviewed,acordova,2023-01-14 01:26:41,10.0000,5.0000
1673666094.0000,0.7950,0.2828,-77.9547,0.2828,0.1200,0.1000,0.8378,0.1000,igepn2023axpy,VT,volcanic eruption,reviewed,acordova,2023-01-13 22:14:54,15.0000,7.0000
1673645420.0000,0.8105,0.2828,-77.9563,0.2828,0.8100,0.4000,-0.0027,0.0900,igepn2023axes,VT,volcanic eruption,reviewed,acordova,2023-01-13 16:30:20,11.0000,5.0000
1673641493.0000,0.8013,0.2121,-77.9642,0.2121,0.1200,0.2000,0.2805,0.0600,igepn2023axco,VT,volcanic eruption,reviewed,acordova,2023-01-13 15:24:53,13.0000,6.0000
1673622439.0000,0.8128,0.2121,-77.9447,0.2121,0.2400,0.2000,0.0282,0.0800,igepn2023awsb,VT,volcanic eruption,reviewed,acordova,2023-01-13 10:07:19,14.0000,6.0000
1673616554.0000,0.7960,0.2121,-77.9500,0.2121,0.1000,0.1000,0.9123,0.0900,igepn2023awov,VT,volcanic eruption,reviewed,acordova,2023-01-13 08:29:14,18.0000,7.0000
1673613301.0000,0.8278,0.3536,-77.9533,0.3536,-1.4000,0.8000,-0.4562,0.0400,igepn2023awna,LP,volcanic eruption,reviewed,acordova,2023-01-13 07:35:01,8.0000,6.0000
1673610414.0000,0.7938,0.1414,-77.9592,0.1414,0.1800,0.1000,-0.3865,0.0400,igepn2023awli,VT,volcanic eruption,reviewed,acordova,2023-01-13 06:46:54,12.0000,6.0000
1673605314.0000,0.7938,0.2828,-77.9615,0.2828,0.0500,0.1000,1.1666,0.0900,igepn2023awir,VT,volcanic eruption,reviewed,acordova,2023-01-13 05:21:54,21.0000,7.0000
1673604656.0000,0.7822,0.4950,-77.9783,0.4950,-2.0000,1.3000,0.0391,0.1400,igepn2023awih,VT,volcanic eruption,reviewed,acordova,2023-01-13 05:10:56,15.0000,7.0000
1673603824.0000,0.7955,0.2828,-77.9583,0.2828,0.0000,0.3000,1.7717,0.1400,igepn2023awhv,VT,volcanic eruption,reviewed,acordova,2023-01-13 04:57:04,25.0000,9.0000
1673595480.0000,0.7632,0.4243,-77.9347,0.4243,-0.2400,0.4000,1.5572,0.1700,igepn2023awdg,VT,volcanic eruption,reviewed,acordova,2023-01-13 02:38:00,21.0000,8.0000
1673594323.0000,0.7960,0.2828,-77.9303,0.2828,0.0400,0.2000,-0.5160,0.0600,igepn2023awcq,VT,volcanic eruption,reviewed,acordova,2023-01-13 02:18:43,11.0000,6.0000
1673583699.0000,0.8015,0.2828,-77.9350,0.2828,0.1600,0.2000,0.1926,0.0700,igepn2023avwo,VT,volcanic eruption,reviewed,acordova,2023-01-12 23:21:39,11.0000,6.0000
1673580631.0000,0.7897,0.4243,-77.9250,0.4243,0.0000,0.6000,1.9720,0.3000,igepn2023avvc,VT,volcanic eruption,reviewed,acordova,2023-01-12 22:30:31,24.0000,11.0000
1673574854.0000,0.8040,0.2828,-77.9605,0.2828,0.3100,0.3000,0.0116,0.0600,igepn2023avrx,VT,volcanic eruption,reviewed,acordova,2023-01-12 20:54:14,11.0000,6.0000
1673555430.0000,0.8062,0.2121,-77.9560,0.2121,0.0000,0.3000,0.3315,0.0700,igepn2023avhf,VT,volcanic eruption,reviewed,acordova,2023-01-12 15:30:30,16.0000,6.0000
1673546800.0000,0.8062,0.2828,-77.9528,0.2828,0.1100,0.2000,0.2985,0.0600,igepn2023avcm,VT,volcanic eruption,reviewed,acordova,2023-01-12 13:06:40,13.0000,6.0000
1673544751.0000,0.8010,0.2828,-77.9365,0.2828,0.0000,0.3000,1.0463,0.0900,igepn2023avbj,VT,volcanic eruption,reviewed,acordova,2023-01-12 12:32:31,18.0000,6.0000
1673530288.0000,0.8038,0.2121,-77.9292,0.2121,0.0400,0.1000,0.5399,0.0900,igepn2023autk,VT,volcanic eruption,reviewed,acordova,2023-01-12 08:31:28,17.0000,6.0000
1673528955.0000,0.7957,0.2121,-77.9582,0.2121,0.0300,0.1000,0.9593,0.0800,igepn2023ausr,VT,volcanic eruption,reviewed,acordova,2023-01-12 08:09:15,19.0000,6.0000
1673526309.0000,0.7602,0.4243,-77.9345,0.4243,-0.4400,0.4000,1.1712,0.1500,igepn2023aurf,VT,volcanic eruption,reviewed,acordova,2023-01-12 07:25:09,19.0000,8.0000
1673507562.0000,0.7895,0.2121,-77.9332,0.2121,-0.1600,0.3000,0.9464,0.0800,igepn2023augx,VT,volcanic eruption,reviewed,acordova,2023-01-12 02:12:42,17.0000,6.0000
1673497466.0000,0.7953,0.3536,-77.9350,0.3536,0.2400,0.2000,0.0711,0.1200,igepn2023aubj,VT,volcanic eruption,reviewed,acordova,2023-01-11 23:24:26,14.0000,6.0000
1673493724.0000,0.7978,0.2828,-77.9297,0.2828,0.8600,0.5000,-0.1069,0.0600,igepn2023atzg,VT,volcanic eruption,reviewed,acordova,2023-01-11 22:22:04,10.0000,6.0000
1673486024.0000,0.7893,0.2828,-77.9325,0.2828,-0.3400,0.3000,1.2706,0.1000,igepn2023atvb,VT,volcanic eruption,reviewed,acordova,2023-01-11 20:13:44,18.0000,7.0000
1673485222.0000,0.7965,0.4950,-77.9283,0.4950,2.0000,0.8000,-0.1189,0.1200,igepn2023atum,VT,volcanic eruption,reviewed,acordova,2023-01-11 20:00:22,9.0000,6.0000
1673482782.0000,0.7953,0.2828,-77.9353,0.2828,0.7700,0.4000,0.4424,0.0600,igepn2023atth,VT,volcanic eruption,reviewed,acordova,2023-01-11 19:19:42,10.0000,5.0000
1673482558.0000,0.7572,0.5657,-77.9348,0.5657,-1.0000,0.8000,2.2337,0.1400,igepn2023attc,VT,volcanic eruption,reviewed,vlema@srvpicados.igepn.edu.ec,2023-01-11 19:15:58,14.0000,7.0000
1673478975.0000,0.8012,0.2828,-77.9302,0.2828,1.0000,0.4000,-0.3405,1.0784,igepn2023atrc,VT,volcanic eruption,reviewed,acordova,2023-01-11 18:16:15,12.0000,6.0000
1673447590.0000,0.8122,0.1414,-77.9518,0.1414,0.9500,0.2000,0.1331,0.0500,igepn2023aszx,VT,volcanic eruption,reviewed,acordova,2023-01-11 09:33:10,14.0000,6.0000
1673424484.0000,0.8078,0.2121,-77.9630,0.2121,-0.0500,0.3000,0.4719,0.0600,igepn2023asnc,VT,volcanic eruption,reviewed,acordova,2023-01-11 03:08:04,14.0000,7.0000
1673394514.0000,0.8075,0.2121,-77.9320,0.2121,1.3800,0.4000,0.3421,0.0700,igepn2023arwt,VT,volcanic eruption,reviewed,acordova,2023-01-10 18:48:34,11.0000,6.0000
1673394425.0000,0.8017,0.2121,-77.9347,0.2121,0.0600,0.1000,1.1777,0.0700,igepn2023arwr,VT,volcanic eruption,reviewed,acordova,2023-01-10 18:47:05,17.0000,6.0000
1673394251.0000,0.8035,0.2121,-77.9360,0.2121,0.2700,0.1000,0.2723,0.0900,igepn2023arwp,VT,volcanic eruption,reviewed,acordova,2023-01-10 18:44:11,15.0000,7.0000
1673381614.0000,0.8023,0.2121,-77.9375,0.2121,1.0000,0.3000,-0.3918,0.0600,igepn2023arpq,VT,volcanic eruption,reviewed,acordova,2023-01-10 15:13:34,10.0000,5.0000
1673378512.0000,0.8090,0.2121,-77.9605,0.2121,0.0000,0.3000,0.0366,0.0500,igepn2023arny,VT,volcanic eruption,reviewed,acordova,2023-01-10 14:21:52,11.0000,6.0000
1673367300.0000,0.8005,0.2121,-77.9317,0.2121,0.6300,0.3000,0.5687,0.0800,igepn2023arhu,VT,volcanic eruption,reviewed,acordova,2023-01-10 11:15:00,16.0000,7.0000
1673357457.0000,0.8058,0.2121,-77.9605,0.2121,-0.2300,0.3000,-0.3913,0.0500,igepn2023arck,VT,volcanic eruption,reviewed,acordova,2023-01-10 08:30:57,12.0000,6.0000
1673327854.0000,0.8005,0.2121,-77.9538,0.2121,0.0600,0.1000,0.5004,0.0800,igepn2023aqmb,VT,volcanic eruption,reviewed,acordova,2023-01-10 00:17:34,15.0000,6.0000
1673321113.0000,0.7982,0.2828,-77.9472,0.2828,2.0000,0.6000,-0.4997,0.0700,igepn2023aqik,VT,volcanic eruption,reviewed,acordova,2023-01-09 22:25:13,10.0000,5.0000
1673317103.0000,0.7925,0.1414,-77.9397,0.1414,-0.8100,0.3000,-0.0387,0.0600,igepn2023aqge,VT,volcanic eruption,reviewed,acordova,2023-01-09 21:18:23,14.0000,7.0000
1673315813.0000,0.8033,0.1414,-77.9568,0.1414,-0.3400,0.3000,1.4834,0.0900,igepn2023aqfm,VT,volcanic eruption,reviewed,acordova,2023-01-09 20:56:53,18.0000,7.0000
1673311733.0000,0.8067,0.3536,-77.9637,0.3536,0.0000,0.5000,0.3370,0.0600,igepn2023aqdg,VT,volcanic eruption,reviewed,acordova,2023-01-09 19:48:53,10.0000,5.0000
1673310614.0000,0.7938,0.3536,-77.9563,0.3536,-0.0700,0.5000,0.6182,0.0700,igepn2023aqcq,VT,volcanic eruption,reviewed,acordova,2023-01-09 19:30:14,13.0000,6.0000
1673310520.0000,0.7938,0.4243,-77.9565,0.4243,0.0000,0.5000,0.6061,0.0900,igepn2023aqck,VT,volcanic eruption,reviewed,acordova,2023-01-09 19:28:40,12.0000,6.0000
1673308057.0000,0.7958,0.2828,-77.9553,0.2828,0.1600,0.2000,0.4823,0.0700,igepn2023aqbf,VT,volcanic eruption,reviewed,acordova,2023-01-09 18:47:37,12.0000,6.0000
1673305422.0000,0.8015,0.1414,-77.9318,0.1414,0.1500,0.1000,-0.2994,0.0400,igepn2023apzr,VT,volcanic eruption,reviewed,acordova,2023-01-09 18:03:42,12.0000,6.0000
1673297041.0000,0.7837,0.4950,-77.9470,0.4950,0.0000,0.7000,0.4435,0.2300,igepn2023apve,VT,volcanic eruption,reviewed,acordova,2023-01-09 15:44:01,16.0000,6.0000
1673296550.0000,0.7995,0.8485,-77.9710,0.8485,-0.3900,2.3000,-0.0053,0.2200,igepn2023apux,VT,volcanic eruption,reviewed,acordova,2023-01-09 15:35:50,10.0000,5.0000
1673278438.0000,0.7838,0.2828,-77.9745,0.2828,-2.0000,0.7000,0.1678,0.0700,igepn2023apky,VT,volcanic eruption,reviewed,acordova,2023-01-09 10:33:58,13.0000,7.0000
1673264248.0000,0.7945,0.2828,-77.9482,0.2828,-0.4900,0.4000,0.5335,0.1000,igepn2023apdf,VT,volcanic eruption,reviewed,acordova,2023-01-09 06:37:28,16.0000,7.0000
1673264182.0000,0.7648,0.6364,-77.9532,0.6364,-0.8600,0.5000,0.7973,0.1000,igepn2023apdc,VT,volcanic eruption,reviewed,vlema@srvpicados.igepn.edu.ec,2023-01-09 06:36:22,12.0000,6.0000
1673264096.0000,0.7990,0.2828,-77.9487,0.2828,0.0000,0.3000,0.2412,0.1100,igepn2023apdb,VT,volcanic eruption,reviewed,acordova,2023-01-09 06:34:56,17.0000,7.0000
1673244322.0000,0.8098,0.2121,-77.9335,0.2121,0.0000,0.3000,-0.1043,0.0800,igepn2023aose,VT,volcanic eruption,reviewed,acordova,2023-01-09 01:05:22,15.0000,7.0000
1673244113.0000,0.7948,0.2828,-77.9335,0.2828,-0.4400,0.4000,0.3040,0.0700,igepn2023aosb,VT,volcanic eruption,reviewed,acordova,2023-01-09 01:01:53,11.0000,5.0000
1673221395.0000,0.8073,0.3536,-77.9395,0.3536,1.0000,0.7000,0.2021,0.1200,igepn2023aofo,VT,volcanic eruption,reviewed,acordova,2023-01-08 18:43:15,12.0000,6.0000
1673219633.0000,0.7838,0.6364,-77.9600,0.6364,-1.4500,0.6000,0.5653,0.1600,igepn2023aoel,VT,volcanic eruption,reviewed,acordova,2023-01-08 18:13:53,15.0000,6.0000
1673183774.0000,0.8012,0.3536,-77.9477,0.3536,0.1900,0.3000,0.4112,0.0800,igepn2023ankw,VT,volcanic eruption,reviewed,vlema@srvpicados.igepn.edu.ec,2023-01-08 08:16:14,11.0000,6.0000
1673174693.0000,0.7947,0.4243,-77.9277,0.4243,1.0000,0.6000,-0.4207,0.1300,igepn2023anfv,VT,volcanic eruption,reviewed,acordova,2023-01-08 05:44:53,11.0000,6.0000
1673173268.0000,0.8013,0.1414,-77.9353,0.1414,-0.5200,0.3000,0.4408,0.0200,igepn2023anfc,VT,volcanic eruption,reviewed,vlema@srvpicados.igepn.edu.ec,2023-01-08 05:21:08,11.0000,7.0000
1673162377.0000,0.7907,0.4243,-77.9660,0.4243,-0.4400,0.5000,1.4295,0.2000,igepn2023amzd,VT,volcanic eruption,reviewed,acordova,2023-01-08 02:19:37,21.0000,10.0000
1673158613.0000,0.7687,0.4950,-77.9530,0.4950,0.0000,0.9000,-0.1279,0.1200,igepn2023amxb,VT,volcanic eruption,reviewed,acordova,2023-01-08 01:16:53,13.0000,7.0000
1673156557.0000,0.7683,0.4243,-77.9540,0.4243,0.0000,1.0000,1.1535,0.1800,igepn2023amvy,VT,volcanic eruption,reviewed,acordova,2023-01-08 00:42:37,15.0000,6.0000
1673147245.0000,0.8008,0.2121,-77.9687,0.2121,-0.6300,0.4000,0.0691,0.0700,igepn2023amqv,VT,volcanic eruption,reviewed,acordova,2023-01-07 22:07:25,14.0000,7.0000
1673119503.0000,0.8067,0.1414,-77.9327,0.1414,0.5100,0.4000,0.2584,0.0600,igepn2023ambo,VT,volcanic eruption,reviewed,acordova,2023-01-07 14:25:03,12.0000,6.0000
1673094865.0000,0.8000,0.0707,-77.9695,0.0707,-0.8100,0.2000,0.4755,1.4793,igepn2023aloa,VT,volcanic eruption,reviewed,acordova,2023-01-07 07:34:25,15.0000,6.0000
1673086151.0000,0.8090,0.2121,-77.9637,0.2121,-0.3300,0.3000,1.3359,1.4727,igepn2023alje,VT,volcanic eruption,reviewed,acordova,2023-01-07 05:09:11,13.0000,7.0000
1673073963.0000,0.8067,0.2828,-77.9678,0.2828,-1.0000,0.3000,1.5176,0.1400,igepn2023alcn,VT,volcanic eruption,reviewed,acordova,2023-01-07 01:46:03,27.0000,12.0000
1673070736.0000,0.7918,0.2828,-77.9502,0.2828,0.2200,0.2000,0.1017,0.0700,igepn2023alat,VT,volcanic eruption,reviewed,acordova,2023-01-07 00:52:16,13.0000,6.0000
1673054778.0000,0.8095,0.2121,-77.9637,0.2121,-0.0300,0.3000,0.4556,0.0600,igepn2023akrx,VT,volcanic eruption,reviewed,mortiz@srvpicados.igepn.edu.ec,2023-01-06 20:26:18,13.0000,7.0000
1673053791.0000,0.7868,0.4243,-77.9812,0.4243,-1.9100,1.3000,0.4440,0.0800,igepn2023akrl,VT,volcanic eruption,reviewed,mortiz@sc-gui.igepn.edu.ec,2023-01-06 20:09:51,12.0000,6.0000
1673051058.0000,0.7930,0.2828,-77.9618,0.2828,0.8400,0.5000,-0.3231,0.0500,igepn2023akpy,VT,volcanic eruption,reviewed,aojeda@srvmonscpf,2023-01-06 19:24:18,9.0000,5.0000
1673048707.0000,0.8012,0.2121,-77.9312,0.2121,0.0000,0.3000,0.7959,0.0600,igepn2023akop,VT,volcanic eruption,reviewed,aojeda@sc-gui.igepn.edu.ec,2023-01-06 18:45:07,13.0000,7.0000
1673043402.0000,0.7992,0.4950,-77.9603,0.4950,3.3300,2.0000,-0.3870,0.1500,igepn2023aklr,VT,volcanic eruption,reviewed,aojeda@srvmonscpf,2023-01-06 17:16:42,9.0000,5.0000
1673041820.0000,0.8023,0.1414,-77.9343,0.1414,0.1200,0.1000,0.2908,0.0500,igepn2023akkv,VT,volcanic eruption,reviewed,aojeda@sc-gui.igepn.edu.ec,2023-01-06 16:50:20,11.0000,6.0000
1673038576.0000,0.8067,0.2121,-77.9302,0.2121,0.0000,0.3000,0.0888,0.0500,igepn2023akiy,VT,volcanic eruption,reviewed,aojeda@sc-gui.igepn.edu.ec,2023-01-06 15:56:16,11.0000,6.0000
1673033264.0000,0.7565,1.3435,-77.9477,1.3435,-2.2100,1.8000,-0.1685,0.1700,igepn2023akgb,VT,volcanic eruption,reviewed,aojeda@sc-gui.igepn.edu.ec,2023-01-06 14:27:44,9.0000,5.0000
1673027199.0000,0.7995,0.2121,-77.9355,0.2121,-1.0000,0.4000,0.2547,0.0700,igepn2023akcu,VT,volcanic eruption,reviewed,acordova,2023-01-06 12:46:39,11.0000,6.0000
1673017504.0000,0.8093,0.0707,-77.9372,0.0707,0.5200,0.2000,-0.4576,1.1230,igepn2023ajxl,VT,volcanic eruption,reviewed,acordova,2023-01-06 10:05:04,11.0000,6.0000
1673015631.0000,0.7938,0.3536,-77.9568,0.3536,-0.0900,0.4000,0.2005,0.0700,igepn2023ajwl,VT,volcanic eruption,reviewed,pcruz@srvmonscpf,2023-01-06 09:33:51,14.0000,6.0000
1672999327.0000,0.8123,0.1414,-77.9520,0.1414,0.9600,0.3000,0.0397,0.0500,igepn2023ajnm,VT,volcanic eruption,reviewed,pcruz@srvmonscpf,2023-01-06 05:02:07,14.0000,6.0000
1672995392.0000,0.8095,0.1414,-77.9543,0.1414,0.0400,0.1000,0.2075,0.0700,igepn2023ajli,VT,volcanic eruption,reviewed,pcruz@srvmonscpf,2023-01-06 03:56:32,15.0000,7.0000
1672994307.0000,0.7852,0.4243,-77.9292,0.4243,-1.3900,0.4000,0.6431,0.1500,igepn2023ajks,VT,volcanic eruption,reviewed,pcruz@srvmonscpf,2023-01-06 03:38:27,18.0000,7.0000
1672966238.0000,0.8092,0.2828,-77.9627,0.2828,1.0000,0.8000,-0.0995,0.0700,igepn2023aivh,VT,volcanic eruption,reviewed,mmejia@sc-gui.igepn.edu.ec,2023-01-05 19:50:38,10.0000,5.0000
1672957842.0000,0.8097,0.4950,-77.9320,0.4950,1.0000,0.7000,0.1102,0.2400,igepn2023aiqr,VT,volcanic eruption,reviewed,vlema@srvpicados.igepn.edu.ec,2023-01-05 17:30:42,12.0000,6.0000
1672953848.0000,0.7725,0.7071,-77.9443,0.7071,-1.0000,1.0000,0.3672,0.1800,igepn2023aiol,VT,volcanic eruption,confirmed,mmejia@srvmonscpf,2023-01-05 16:24:08,12.0000,6.0000
1672950393.0000,0.8223,0.9192,-77.9547,0.9192,-5.0000,0.8000,-0.3367,0.2700,igepn2023aimn,VT,volcanic eruption,reviewed,mmejia@sc-gui.igepn.edu.ec,2023-01-05 15:26:33,8.0000,4.0000
1672915576.0000,0.8038,1.2728,-77.9302,1.2728,0.0000,1.8000,0.5411,0.0500,igepn2023ahtk,VT,volcanic eruption,reviewed,jsanto@sc-gui.igepn.edu.ec,2023-01-05 05:46:16,6.0000,2.0000
1672899625.0000,0.7957,0.3536,-77.9372,0.3536,0.0000,0.5000,0.4754,0.1000,igepn2023ahkr,VT,volcanic eruption,reviewed,acordova,2023-01-05 01:20:25,10.0000,4.0000
1672892316.0000,0.8108,0.2121,-77.9555,0.2121,0.6600,0.5000,0.0496,0.0500,igepn2023ahgq,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2023-01-04 23:18:36,11.0000,6.0000
1672888968.0000,0.8098,0.2828,-77.9608,0.2828,0.0000,0.4000,-0.5287,0.0400,igepn2023aheu,VT,volcanic eruption,reviewed,acordova,2023-01-04 22:22:48,12.0000,5.0000
1672886060.0000,0.7952,0.2828,-77.9330,0.2828,0.3100,0.2000,-0.2476,0.0700,igepn2023ahdg,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2023-01-04 21:34:20,10.0000,5.0000
1672881518.0000,0.7992,0.1414,-77.9338,0.1414,-1.0000,0.1000,1.0316,0.0700,igepn2023ahas,VT,volcanic eruption,reviewed,lgusqui@sc-gui.igepn.edu.ec,2023-01-04 20:18:38,17.0000,7.0000
1672864454.0000,0.7962,0.1414,-77.9585,0.1414,1.3800,0.2000,-0.2643,0.0200,igepn2023agri,VT,volcanic eruption,reviewed,mmejia@srvmonscpf,2023-01-04 15:34:14,7.0000,2.0000
1672862210.0000,0.8012,0.2828,-77.9655,0.2828,0.2100,0.7000,-0.1621,0.0500,igepn2023agqd,VT,volcanic eruption,reviewed,mmejia@sc-gui.igepn.edu.ec,2023-01-04 14:56:50,9.0000,5.0000
1672856264.0000,0.7938,0.4243,-77.9652,0.4243,-1.0000,0.7000,0.0730,0.0900,igepn2023agmx,VT,volcanic eruption,reviewed,mmejia@srvmonscpf,2023-01-04 13:17:44,11.0000,6.0000
1672843196.0000,0.8012,0.2828,-77.9632,0.2828,0.0200,0.2000,-0.0128,0.0600,igepn2023agfp,VT,volcanic eruption,reviewed,acordova,2023-01-04 09:39:56,10.0000,5.0000
1672840843.0000,0.8022,0.2121,-77.9612,0.2121,-0.0700,0.3000,0.5929,0.0700,igepn2023agei,VT,volcanic eruption,reviewed,acordova,2023-01-04 09:00:43,15.0000,6.0000
1672840238.0000,0.8067,0.2121,-77.9590,0.2121,-0.7900,0.2000,0.6829,0.0700,igepn2023agdz,VT,volcanic eruption,reviewed,acordova,2023-01-04 08:50:38,19.0000,6.0000
1672818536.0000,0.7770,0.4243,-77.9308,0.4243,-1.0000,0.4000,1.8127,0.2200,igepn2023afsc,VT,volcanic eruption,reviewed,acordova,2023-01-04 02:48:56,24.0000,10.0000
1672808346.0000,0.7960,2.1857,-77.9580,2.2414,-4.1135,2.0442,0.4552,0.1578,igepn2023afmm,VT,volcanic eruption,reviewed,pcruz@srvmonscpf,2023-01-03 23:59:06,14.0000,7.0000
1672800687.0000,0.7907,0.2828,-77.9418,0.2828,1.0000,0.4000,0.5435,0.1100,igepn2023afif,VT,volcanic eruption,reviewed,pcruz@srvmonscpf,2023-01-03 21:51:27,15.0000,6.0000
1672797179.0000,0.8040,0.2121,-77.9538,0.2121,-0.5600,0.4000,0.2345,0.0600,igepn2023afgi,VT,volcanic eruption,reviewed,acordova,2023-01-03 20:52:59,12.0000,7.0000
1672793963.0000,0.8098,0.2121,-77.9610,0.2121,1.0000,0.7000,0.0361,0.0500,igepn2023afeo,VT,volcanic eruption,reviewed,mmejia@srvmonscpf,2023-01-03 19:59:23,10.0000,5.0000
1672785160.0000,0.7690,0.4950,-77.9355,0.4950,-0.3800,0.6000,1.8301,0.1900,igepn2023aezt,VT,volcanic eruption,reviewed,mmejia@sc-gui.igepn.edu.ec,2023-01-03 17:32:40,17.0000,7.0000
1672775971.0000,0.7495,0.2121,-77.9387,0.2121,-2.7500,0.2000,0.0991,1.2609,igepn2023aeur,VT,volcanic eruption,reviewed,mmejia@srvmonscpf,2023-01-03 14:59:31,13.0000,7.0000
1672762477.0000,0.8048,0.1414,-77.9627,0.1414,-0.4000,0.2000,0.9397,0.0600,igepn2023aeng,VT,volcanic eruption,reviewed,mmejia@srvmonscpf,2023-01-03 11:14:37,14.0000,6.0000
1672738066.0000,0.8007,0.2121,-77.9305,0.2121,0.2100,0.2000,0.0566,0.0500,igepn2023adzv,VT,volcanic eruption,reviewed,jsanto@srvmonscpf,2023-01-03 04:27:46,11.0000,7.0000
1672708979.0000,0.8075,0.1414,-77.9642,0.1414,0.7200,0.3000,-0.0041,0.0200,igepn2023adjv,VT,volcanic eruption,reviewed,acordova,2023-01-02 20:22:59,8.0000,4.0000
1672704777.0000,0.7938,0.2828,-77.9512,0.2828,1.3600,0.4000,-0.2753,0.0600,igepn2023adhp,VT,volcanic eruption,confirmed,mmejia@srvmonscpf,2023-01-02 19:12:57,10.0000,5.0000
1672703644.0000,0.8017,0.1414,-77.9657,0.1414,-0.7300,0.3000,0.4157,0.0600,igepn2023adgx,VT,volcanic eruption,reviewed,acordova,2023-01-02 18:54:04,13.0000,7.0000
1672698511.0000,0.8133,0.1414,-77.9562,0.1414,1.5400,0.4000,0.2193,0.0500,igepn2023adee,VT,volcanic eruption,reviewed,mmejia@sc-gui.igepn.edu.ec,2023-01-02 17:28:31,10.0000,5.0000
1672687011.0000,0.8030,0.3536,-77.9678,0.3536,-0.8900,0.6000,0.0352,0.0700,igepn2023acxt,VT,volcanic eruption,reviewed,mmejia@sc-gui.igepn.edu.ec,2023-01-02 14:16:51,10.0000,5.0000
1672684639.0000,0.8005,0.2121,-77.9280,0.2121,0.1100,0.1000,0.4709,0.0600,igepn2023acwm,VT,volcanic eruption,reviewed,mmejia@srvmonscpf,2023-01-02 13:37:19,13.0000,7.0000
1672681096.0000,0.8045,0.1414,-77.9362,0.1414,-0.0200,0.2000,0.4798,0.0300,igepn2023acun,VT,volcanic eruption,reviewed,mmejia@srvmonscpf,2023-01-02 12:38:16,12.0000,6.0000
1672678904.0000,0.8020,0.2121,-77.9637,0.2121,0.2300,0.2000,0.2015,0.0700,igepn2023actg,VT,volcanic eruption,reviewed,mmejia@srvmonscpf,2023-01-02 12:01:44,14.0000,6.0000
1672678835.0000,0.8048,0.1414,-77.9353,0.1414,-0.1100,0.2000,-0.0929,0.0500,igepn2023acth,VT,volcanic eruption,reviewed,mmejia@srvmonscpf,2023-01-02 12:00:35,13.0000,6.0000
1672676711.0000,0.8070,0.2121,-77.9345,0.2121,0.1100,0.1000,0.7975,0.0800,igepn2023acsc,VT,volcanic eruption,reviewed,acordova,2023-01-02 11:25:11,16.0000,6.0000
1672672945.0000,0.7847,0.9192,-77.9743,0.9192,-6.0000,4.9000,1.9524,0.2700,igepn2023acqa,VT,volcanic eruption,reviewed,evillareal@sc-gui.igepn.edu.ec,2023-01-02 10:22:25,22.0000,7.0000
1672670669.0000,0.7940,0.2828,-77.9308,0.2828,-5.2100,1.2000,0.7844,0.0900,igepn2023acou,VT,volcanic eruption,reviewed,evillareal@sc-gui.igepn.edu.ec,2023-01-02 09:44:29,17.0000,7.0000
1672668726.0000,0.8120,0.1414,-77.9613,0.1414,1.0000,0.3000,0.7483,0.0500,igepn2023acns,VT,volcanic eruption,reviewed,evillareal@sc-gui.igepn.edu.ec,2023-01-02 09:12:06,15.0000,7.0000
1672667510.0000,0.8040,0.9192,-77.9567,0.9192,-7.0600,3.0000,0.3450,0.1200,igepn2023acnb,VT,volcanic eruption,reviewed,evillareal@sc-gui.igepn.edu.ec,2023-01-02 08:51:50,14.0000,6.0000
1672639891.0000,0.8038,0.2121,-77.9353,0.2121,-0.4800,0.3000,0.4804,0.0700,igepn2023abxw,VT,volcanic eruption,reviewed,pcruz@srvmonscpv,2023-01-02 01:11:31,17.0000,7.0000
1672622382.0000,0.8038,0.3536,-77.9375,0.3536,0.0000,0.4000,-0.2174,0.0900,igepn2023aboc,VT,volcanic eruption,reviewed,acordova,2023-01-01 20:19:42,10.0000,5.0000
1672614205.0000,0.8003,0.1414,-77.9305,0.1414,0.1000,0.1000,-0.0032,0.0400,igepn2023abjt,VT,volcanic eruption,reviewed,lgusqui@srvmonscpv,2023-01-01 18:03:25,11.0000,6.0000
